                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    483,                0.29142,                0.29556,                0.82517,                0.80477,                0.75281,                0.80101,                0.76543,                0.36997,                 0.8805,                0.86808,              0.0004762,              0.0004762,              0.0004762
                    484,                0.28985,                0.30077,                 0.8237,                0.80447,                 0.7573,                0.79587,                0.76029,                0.36734,                0.87636,                0.86751,              0.0004564,              0.0004564,              0.0004564
                    485,                0.29056,                0.30084,                0.81624,                0.80409,                0.75824,                0.79617,                0.76059,                0.36726,                0.87675,                0.86789,              0.0004366,              0.0004366,              0.0004366
                    486,                  0.293,                0.30153,                0.81958,                0.80383,                0.75857,                0.79617,                0.75954,                0.36711,                0.87624,                 0.8682,              0.0004168,              0.0004168,              0.0004168
                    487,                 0.2792,                0.28658,                0.81523,                0.80436,                0.75991,                0.79587,                0.76047,                0.37196,                0.87449,                0.86838,               0.000397,               0.000397,               0.000397
                    488,                0.28208,                0.30189,                 0.8209,                0.80431,                0.76094,                0.79362,                 0.7587,                0.36888,                0.86605,                 0.8679,              0.0003772,              0.0003772,              0.0003772
                    489,                 0.2905,                0.29405,                0.83083,                0.80403,                0.76176,                0.79483,                0.75875,                0.36766,                0.86352,                0.86713,              0.0003574,              0.0003574,              0.0003574
                    490,                0.28952,                0.30246,                0.82559,                0.80371,                0.76246,                0.79513,                0.75913,                0.36454,                0.87427,                0.86621,              0.0003376,              0.0003376,              0.0003376
                    491,                0.24902,                0.20294,                0.80286,                0.80252,                0.76181,                0.79153,                0.75672,                0.36292,                0.88684,                0.86566,              0.0003178,              0.0003178,              0.0003178
                    492,                0.23841,                0.19698,                0.79789,                 0.8018,                0.76189,                0.79153,                0.76146,                0.36155,                0.88466,                0.86513,               0.000298,               0.000298,               0.000298
                    493,                 0.2325,                0.19031,                0.78947,                 0.8003,                0.76262,                0.78989,                0.76019,                 0.3625,                0.88647,                0.86571,              0.0002782,              0.0002782,              0.0002782
                    494,                0.23144,                0.19045,                0.79361,                0.79979,                0.76352,                0.78989,                0.76125,                0.36068,                0.87698,                0.86552,              0.0002584,              0.0002584,              0.0002584
                    495,                0.23436,                0.18496,                0.79966,                0.79871,                0.76427,                0.78989,                0.76134,                0.36027,                0.87659,                0.86551,              0.0002386,              0.0002386,              0.0002386
                    496,                0.23244,                 0.1855,                0.79381,                0.79687,                0.76449,                0.79014,                0.76159,                0.35902,                0.88633,                0.86505,              0.0002188,              0.0002188,              0.0002188
                    497,                0.22614,                0.18219,                0.79128,                0.79572,                0.76502,                0.79014,                0.76167,                0.35787,                0.88862,                0.86467,               0.000199,               0.000199,               0.000199
                    498,                 0.2262,                0.18143,                0.79287,                0.79454,                0.76657,                0.79014,                0.76167,                0.35851,                0.88302,                0.86475,              0.0001792,              0.0001792,              0.0001792
                    499,                0.22633,                0.18145,                 0.7968,                0.79352,                0.76768,                0.78976,                0.76129,                0.35657,                 0.8804,                0.86414,              0.0001594,              0.0001594,              0.0001594
                    500,                0.22564,                 0.1834,                0.78992,                0.79237,                0.76877,                0.78976,                0.76129,                0.35677,                0.87867,                0.86395,              0.0001396,              0.0001396,              0.0001396
